Document Date,Object type,Object,Cost Element,Document Number,Val/COArea Crcy,CO area currency,Value TranCurr,Transaction Currency,Purchasing Document,Purchase order text,Project Definition,WBS Element,Partner object,Partner object type,Posting Date,Created on,User Name,Reversal document,Ref.document type,Ref Document Number,Document type,Value Type,Name,Trading Partner,Functional Area,CO object name,Object type,Partner object type,Cost element name,Cost element descr.,Offsetting acct no.,Offsetting account type,Total Quantity,Total quantity,Personnel Number,Name of employee or applicant,Description,Business Transaction,Document Header Text,Ref. company code,Original bus. trans,Item,Business Area,Company Code,Partner Object Class,FI Posting Item,CO partner object name,Partner-CCtr,Source Object,Source object name,Origin-obj. type,Source object type,Name of offsetting account,Name of offsetting account,Material Description,Material
9/26/2017,NWA,N136176-11 3020,60100012,226676652,17.23,USD,17.23,USD,4501294018,"SWITCH,DISC,32A,3P,AB#194E-E32-1753-6N",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,14,5000,GR01,,15,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"SWITCH,DISC,32A,3P,AB#194E-E32-1753-6N",515021400
9/26/2017,NWA,N136176-11 3020,60100012,226676652,6.97,USD,6.97,USD,4501294018,"PUSHBUTTON, NON ILLUM, RED, EXT HD MOMEN",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,34,5000,GR01,,34,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PUSHBUTTON, NON ILLUM, RED, EXT HD MOMEN",511165005
9/26/2017,NWA,N136176-11 3020,60100012,226676652,6.97,USD,6.97,USD,4501294018,"PUSHBUTTON, NON ILLUM, RED, EXT HD MOMEN",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,28,5000,GR01,,28,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PUSHBUTTON, NON ILLUM, RED, EXT HD MOMEN",511165005
9/26/2017,NWA,N136176-11 3020,60100012,226676652,11.44,USD,11.44,USD,4501294018,"PUSHBUTTON, ILLUM, LED, GRN, FLUSH MOMEN",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,47,5000,GR01,,46,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PUSHBUTTON, ILLUM, LED, GRN, FLUSH MOMEN",511165011
9/26/2017,NWA,N136176-11 3020,60100012,226676652,11.44,USD,11.44,USD,4501294018,"PUSHBUTTON, ILLUM, LED, GRN, FLUSH MOMEN",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,26,5000,GR01,,26,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PUSHBUTTON, ILLUM, LED, GRN, FLUSH MOMEN",511165011
9/26/2017,NWA,N136176-11 3020,60100012,226676652,11.52,USD,11.52,USD,4501294018,"PUSHBUTTON, ILLUM, LED, RED, FLUSH MOMEN",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,30,5000,GR01,,30,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PUSHBUTTON, ILLUM, LED, RED, FLUSH MOMEN",511165012
9/26/2017,NWA,N136176-11 3020,60100012,226676652,11.52,USD,11.52,USD,4501294018,"PUSHBUTTON, ILLUM, LED, RED, FLUSH MOMEN",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PUSHBUTTON, ILLUM, LED, RED, FLUSH MOMEN",511165012
9/26/2017,NWA,N136176-11 3020,60100012,226676652,13.92,USD,13.92,USD,4501294018,"PILOT LIGHT, LED, 110VAC, WHITE",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,7,5000,GR01,,8,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PILOT LIGHT, LED, 110VAC, WHITE",511167001
9/26/2017,NWA,N136176-11 3020,60100012,226676652,13.92,USD,13.92,USD,4501294018,"PILOT LIGHT, LED, 110VAC, WHITE",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,9,5000,GR01,,10,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PILOT LIGHT, LED, 110VAC, WHITE",511167001
9/26/2017,NWA,N136176-11 3020,60100012,226676652,13.92,USD,13.92,USD,4501294018,"PILOT LIGHT, LED, 110VAC, RED",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,45,5000,GR01,,44,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PILOT LIGHT, LED, 110VAC, RED",511167003
9/26/2017,NWA,N136176-11 3020,60100012,226676652,13.92,USD,13.92,USD,4501294018,"PILOT LIGHT, LED, 110VAC, RED",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,20,5000,GR01,,21,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PILOT LIGHT, LED, 110VAC, RED",511167003
9/26/2017,NWA,N136176-11 3020,60100012,226676652,13.92,USD,13.92,USD,4501294018,"PILOT LIGHT, LED, 110VAC, BLUE",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,39,5000,GR01,,38,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PILOT LIGHT, LED, 110VAC, BLUE",511167005
9/26/2017,NWA,N136176-11 3020,60100012,226676652,13.92,USD,13.92,USD,4501294018,"PILOT LIGHT, LED, 110VAC, BLUE",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,12,5000,GR01,,13,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PILOT LIGHT, LED, 110VAC, BLUE",511167005
9/26/2017,NWA,N136176-11 3020,60100012,226676652,826.34,USD,826.34,USD,4501294018,"MODULE, INPUT, AB-S, 74-132 VAC, 32PTS",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,2.00,2.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,38,5000,GR01,,37,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"MODULE, INPUT, AB-S, 74-132 VAC, 32PTS",LALBAE9007
9/26/2017,NWA,N136176-11 3020,60100012,226676652,826.34,USD,826.34,USD,4501294018,"MODULE, INPUT, AB-S, 74-132 VAC, 32PTS",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,2.00,2.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,27,5000,GR01,,27,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"MODULE, INPUT, AB-S, 74-132 VAC, 32PTS",LALBAE9007
9/26/2017,NWA,N136176-11 3020,60100012,226676652,"2,566.68",USD,"2,566.68",USD,4501294018,"PROCESSOR CONTROL-LOGIX,2MB,AB,1756-L71",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,36,5000,GR01,,36,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PROCESSOR CONTROL-LOGIX,2MB,AB,1756-L71",526110768
9/26/2017,NWA,N136176-11 3020,60100012,226676652,"2,566.68",USD,"2,566.68",USD,4501294018,"PROCESSOR CONTROL-LOGIX,2MB,AB,1756-L71",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,10,5000,GR01,,11,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"PROCESSOR CONTROL-LOGIX,2MB,AB,1756-L71",526110768
9/26/2017,NWA,N136176-11 3020,60100012,226676652,"3,969.78",USD,"3,969.78",USD,4501294018,"MODULE 1756-EN2T, ETHERNET/IP BRIDGE",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,3.00,3.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,8,5000,GR01,,9,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"MODULE, ETHERNET/IP BRIDGE",LBDH000017
9/26/2017,NWA,N136176-11 3020,60100012,226676652,"2,646.52",USD,"2,646.52",USD,4501294018,"MODULE 1756-EN2T, ETHERNET/IP BRIDGE",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,2.00,2.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,23,5000,GR01,,24,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"MODULE, ETHERNET/IP BRIDGE",LBDH000017
9/26/2017,NWA,N136176-11 3020,60100012,226676652,167.68,USD,167.68,USD,4501294018,CONTROLLOGIX JUMPER BAR,136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,4.00,4.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,46,5000,GR01,,45,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,CONTROLLOGIX JUMPER BAR,0281384-134
9/26/2017,NWA,N136176-11 3020,60100012,226676652,125.76,USD,125.76,USD,4501294018,CONTROLLOGIX JUMPER BAR,136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,3.00,3.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,17,5000,GR01,,18,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,CONTROLLOGIX JUMPER BAR,0281384-134
9/26/2017,NWA,N136176-11 3020,60100012,226676652,57.45,USD,57.45,USD,4501294018,"ENCL, SCREW COVER PULL BOX NO KNKOUTS",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,51,5000,GR01,,50,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"ENCL, SCREW COVER PULL BOX NO KNKOUTS",SPL1755801
9/26/2017,NWA,N136176-11 3020,60100012,226676652,344.7,USD,344.7,USD,4501294018,"ENCL, SCREW COVER PULL BOX NO KNKOUTS",136176,136176-12-11-2630,,,9/29/2017,9/29/2017,BORGESVL,,R,5100209580,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,45452,K,6.00,6.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,52,5000,GR01,,51,,,,,,,MCNAUGHTON-MCKAY ELECTRIC,MCNAUGHTON-MCKAY ELECTRIC,"ENCL, SCREW COVER PULL BOX NO KNKOUTS",SPL1755801
9/25/2017,NWA,N136176-02 2000 2010,92771013,918473909,50.25,USD,50.25,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,9/25/2017,9/25/2017,GS3_USER,,R,37659574,,4,,,7010,General: Project Admin,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,0.75,0.75,257441,Barron Mary,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
9/23/2017,WBS,136176,98793001,601891996,"7,622.50",USD,0,USD,,,136176,136176,52841991,PSG,9/30/2017,9/23/2017,BTC_USER,,R,7088630,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA Rev Settle,WBS PA Rev Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
9/23/2017,WBS,136176,98793060,601891996,"-5,459.87",USD,0,USD,,,136176,136176,52841991,PSG,9/30/2017,9/23/2017,BTC_USER,,R,7088630,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA COS Settle,WBS PA COS Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
9/23/2017,WBS,136176W,98793067,601891997,-54.77,USD,0,USD,,,136176,136176W,52841993,PSG,9/30/2017,9/23/2017,BTC_USER,,R,7088631,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
9/23/2017,WBS,136176-12-11-2630,60100006,226667470,14.15,USD,14.15,USD,,,136176,136176-12-11-2630,,,9/27/2017,9/27/2017,CAHOONLA,,R,1900085746,KR,4,,0,7010,Third Party Material - PS Controls,WBS element,,Freight,Freight,72382,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,8,,,,,,,UNITED PARCEL SERVICE,UNITED PARCEL SERVICE,,
9/22/2017,NWA,N136176-02 2000 2022,92771013,918464939,268,USD,268,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,9/22/2017,9/22/2017,GS3_USER,,R,37659560,,4,,,7010,HW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,4.00,4.00,11924,Sudheimer Jared,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
9/22/2017,NWA,N136176-02 2000 2022,92771013,918464940,536,USD,536,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,9/22/2017,9/22/2017,GS3_USER,,R,37659560,,4,,,7010,HW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,8.00,8.00,11924,Sudheimer Jared,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
9/22/2017,NWA,N136176-02 2000 2022,92771013,918464941,536,USD,536,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,9/22/2017,9/22/2017,GS3_USER,,R,37659560,,4,,,7010,HW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,8.00,8.00,11924,Sudheimer Jared,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
9/22/2017,NWA,N136176-02 2000 2022,92771013,918464942,268,USD,268,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,9/22/2017,9/22/2017,GS3_USER,,R,37659560,,4,,,7010,HW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,4.00,4.00,15420,Falkenberry David,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
9/22/2017,NWA,N136176-02 2000 2022,92771013,918464943,670,USD,670,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,9/22/2017,9/22/2017,GS3_USER,,R,37659560,,4,,,7010,HW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,10.00,10.00,15420,Falkenberry David,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
9/22/2017,NWA,N136176-01 1000 1001,92771013,918464936,592,USD,592,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,9/22/2017,9/22/2017,GS3_USER,,R,37659553,,4,,,7010,Implementation / Coordination,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,8.00,8.00,5563,Preissle Joshua,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
9/22/2017,NWA,N136176-01 1000 1001,92771013,918464937,592,USD,592,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,9/22/2017,9/22/2017,GS3_USER,,R,37659553,,4,,,7010,Implementation / Coordination,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,8.00,8.00,5563,Preissle Joshua,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
9/22/2017,NWA,N136176-01 1000 1002,92771013,918464938,296,USD,296,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,9/22/2017,9/22/2017,GS3_USER,,R,37659554,,4,,,7010,Layout / Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,4.00,4.00,12718,Rivera Emanuel,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
9/20/2017,WBS,136176-12-06-06,61500001,226816395,13.51,USD,13.51,USD,,,136176,136176-12-06-06,,,11/6/2017,11/6/2017,CAHOONLA,,R,1900009421,KR,4,,0,7010,PS Mechanical Installation,WBS element,,Freight - Misc,Freight - Misc,74859,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,28,,,,,,,FEDEX,FEDEX,,
9/18/2017,NWA,N136176-11 3020,60100012,226634524,198.42,USD,198.42,USD,4501294009,"TERMINAL BLOCK, 20 POS, A-B 1756-TBNH",136176,136176-12-11-2630,,,9/18/2017,9/18/2017,BTC_USER,,R,5100202760,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,60133,K,6.00,6.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000014917303,GR01,RMRP,2,5000,GR01,,3,,,,,,,KENDALL ELECTRIC INC.,KENDALL ELECTRIC INC.,"TERMINAL BLOCK, 20 POS, A-B",526110731
9/18/2017,NWA,N136176-11 3020,60100012,226634524,330.7,USD,330.7,USD,4501294009,"TERMINAL BLOCK, 20 POS, A-B 1756-TBNH",136176,136176-12-11-2630,,,9/18/2017,9/18/2017,BTC_USER,,R,5100202760,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,60133,K,10.00,10.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000014917303,GR01,RMRP,5,5000,GR01,,6,,,,,,,KENDALL ELECTRIC INC.,KENDALL ELECTRIC INC.,"TERMINAL BLOCK, 20 POS, A-B",526110731
9/18/2017,NWA,N136176-11 3020,60100012,226634524,158.41,USD,158.41,USD,4501294009,RACK 4 SLOT,136176,136176-12-11-2630,,,9/18/2017,9/18/2017,BTC_USER,,R,5100202760,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,60133,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000014917303,GR01,RMRP,3,5000,GR01,,4,,,,,,,KENDALL ELECTRIC INC.,KENDALL ELECTRIC INC.,RACK 4 SLOT,526110741
9/18/2017,NWA,N136176-11 3020,60100012,226634524,31.65,USD,31.65,USD,4501294009,"PUSHBUTTON,40MM PUSH PULL,RED,LED",136176,136176-12-11-2630,,,9/18/2017,9/18/2017,BTC_USER,,R,5100202760,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,60133,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000014917303,GR01,RMRP,1,5000,GR01,,2,,,,,,,KENDALL ELECTRIC INC.,KENDALL ELECTRIC INC.,"PUSHBUTTON,40MM PUSH PULL,RED,LED",511165033
9/18/2017,NWA,N136176-11 3020,60100012,226634524,31.65,USD,31.65,USD,4501294009,"PUSHBUTTON,40MM PUSH PULL,RED,LED",136176,136176-12-11-2630,,,9/18/2017,9/18/2017,BTC_USER,,R,5100202760,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,60133,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000014917303,GR01,RMRP,4,5000,GR01,,5,,,,,,,KENDALL ELECTRIC INC.,KENDALL ELECTRIC INC.,"PUSHBUTTON,40MM PUSH PULL,RED,LED",511165033
9/18/2017,WBS,136176,50100000,226636261,"-181,279.00",USD,"-181,279.00",USD,,,136176,136176,,,9/18/2017,9/19/2017,ANDERSTL,,R,900893093,RX,4,,0,,PS Project,WBS element,,Sales to 3rd parties,Sales to third parties - outside Germany,76105,D,0.00,-1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,SD00,0,5000,GR01,,2,,,,,,,AUTOZONE,AUTOZONE,Mechanical Hardware,1000
9/18/2017,WBS,136176,50100000,226636261,"-131,820.00",USD,"-131,820.00",USD,,,136176,136176,,,9/18/2017,9/19/2017,ANDERSTL,,R,900893093,RX,4,,0,,PS Project,WBS element,,Sales to 3rd parties,Sales to third parties - outside Germany,76105,D,0.00,-1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,SD00,0,5000,GR01,,5,,,,,,,AUTOZONE,AUTOZONE,Mechanical Hardware,1000
9/16/2017,WBS,136176,98793001,601888395,"11,083.95",USD,0,USD,,,136176,136176,52841991,PSG,9/30/2017,9/16/2017,BTC_USER,,R,7078417,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA Rev Settle,WBS PA Rev Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
9/16/2017,WBS,136176,98793060,601888395,"-7,915.00",USD,0,USD,,,136176,136176,52841991,PSG,9/30/2017,9/16/2017,BTC_USER,,R,7078417,,4,,,7010,PS Project,WBS element,Profitability segmnt,WBS PA COS Settle,WBS PA COS Settle,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
9/16/2017,WBS,136176W,98793067,601888396,-79.93,USD,0,USD,,,136176,136176W,52841993,PSG,9/30/2017,9/16/2017,BTC_USER,,R,7078418,,4,,,7010,PS Project Warranty,WBS element,Profitability segmnt,WAR-settle plan cost,WAR - Settlement of planned costs,,,0.00,0.00,0,,"AutoZone - Ocala, FL",KOAO,,,,0,5000,GR01,Profit analysis,0,,,,,,,,,,
9/16/2017,WBS,136176-12-11-2630,60100006,226667468,10.37,USD,10.37,USD,,,136176,136176-12-11-2630,,,9/27/2017,9/27/2017,CAHOONLA,,R,1900085745,KR,4,,0,7010,Third Party Material - PS Controls,WBS element,,Freight,Freight,72382,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,8,,,,,,,UNITED PARCEL SERVICE,UNITED PARCEL SERVICE,,
9/15/2017,NWA,N136176-02 2000 2022,92771013,918426550,536,USD,536,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,9/15/2017,9/15/2017,GS3_USER,,R,37659560,,4,,,7010,HW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,8.00,8.00,13419,Wade Clarissa,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
9/15/2017,NWA,N136176-02 2000 2022,92771013,918426551,536,USD,536,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,9/15/2017,9/15/2017,GS3_USER,,R,37659560,,4,,,7010,HW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,8.00,8.00,13419,Wade Clarissa,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
